Date,Open,High,Low,Close
2022-09-21,7.431,7.431,7.396,7.396
2022-09-20,7.436,7.475,7.405,7.408
2022-09-19,7.418,7.418,7.391,7.415
2022-09-16,7.431,7.431,7.379,7.379
2022-09-15,7.322,7.366,7.292,7.356
2022-09-14,7.34,7.34,7.291,7.305
2022-09-13,7.387,7.387,7.281,7.281
2022-09-12,7.396,7.396,7.37,7.371
2022-09-09,7.431,7.431,7.354,7.354
2022-09-08,7.408,7.408,7.367,7.381
2022-09-07,7.489,7.489,7.413,7.413
2022-09-06,7.466,7.493,7.453,7.453
2022-09-05,7.489,7.493,7.475,7.475
2022-09-02,7.52,7.533,7.484,7.494
2022-09-01,7.466,7.533,7.465,7.465
2022-08-30,7.542,7.542,7.462,7.462
2022-08-29,7.546,7.592,7.523,7.524
2022-08-26,7.542,7.549,7.511,7.515
2022-08-25,7.606,7.606,7.576,7.576
2022-08-24,7.626,7.626,7.58,7.58
2022-08-23,7.615,7.633,7.585,7.585
2022-08-22,7.642,7.642,7.595,7.595
2022-08-19,7.637,7.637,7.593,7.593
2022-08-18,7.578,7.615,7.578,7.588
2022-08-17,7.6,7.6,7.538,7.544
2022-08-12,7.679,7.697,7.652,7.652
2022-08-11,7.669,7.669,7.628,7.65
2022-08-10,7.711,7.711,7.669,7.669
2022-08-08,7.706,7.706,7.69,7.69
2022-08-05,7.587,7.697,7.551,7.652
2022-08-04,7.61,7.61,7.547,7.547
2022-08-03,7.607,7.611,7.596,7.6
2022-08-02,7.633,7.633,7.578,7.583
2022-08-01,7.691,7.691,7.62,7.62
2022-07-29,7.693,7.693,7.665,7.679
2022-07-28,7.714,7.716,7.695,7.695
2022-07-27,7.748,7.748,7.694,7.694
2022-07-26,7.73,7.73,7.699,7.699
2022-07-25,7.72,7.744,7.697,7.71
2022-07-22,7.772,7.772,7.73,7.73
2022-07-21,7.781,7.781,7.762,7.762
2022-07-20,7.758,7.772,7.755,7.758
2022-07-19,7.776,7.819,7.744,7.744
2022-07-18,7.744,7.747,7.723,7.73
2022-07-15,7.748,7.751,7.725,7.744
2022-07-14,7.725,7.725,7.674,7.688
2022-07-13,7.699,7.699,7.637,7.637
2022-07-12,7.701,7.701,7.674,7.674
2022-07-11,7.725,7.725,7.695,7.697
2022-07-08,7.656,7.679,7.642,7.66
2022-07-07,7.596,7.624,7.596,7.596
2022-07-06,7.669,7.669,7.569,7.569
2022-07-05,7.705,7.705,7.669,7.669
2022-07-04,7.697,7.697,7.669,7.669
2022-07-01,7.72,7.724,7.702,7.702
2022-06-30,7.734,7.734,7.719,7.724
2022-06-29,7.762,7.762,7.71,7.723
2022-06-28,7.72,7.772,7.716,7.734
2022-06-27,7.734,7.734,7.688,7.688
2022-06-24,7.73,7.744,7.697,7.702
2022-06-23,7.772,7.772,7.717,7.717
2022-06-22,7.767,7.767,7.71,7.715
2022-06-21,7.8,7.81,7.783,7.786
2022-06-20,7.838,7.838,7.762,7.762
2022-06-17,7.928,7.928,7.847,7.847
2022-06-16,7.886,7.886,7.848,7.881
2022-06-15,7.876,7.876,7.857,7.857
2022-06-14,7.924,7.924,7.857,7.862
2022-06-13,7.88,7.88,7.857,7.876
2022-06-10,7.86,7.86,7.823,7.823
2022-06-09,7.824,7.824,7.795,7.804
2022-06-08,7.83,7.83,7.79,7.809
2022-06-07,7.838,7.838,7.82,7.823
2022-06-06,7.809,7.828,7.805,7.805
2022-06-03,7.752,7.776,7.739,7.772
2022-06-02,7.709,7.72,7.7,7.708
2022-06-01,7.678,7.688,7.678,7.681
2022-05-31,7.687,7.7,7.669,7.669
2022-05-30,7.65,7.664,7.637,7.655
2022-05-27,7.664,7.664,7.629,7.629
2022-05-26,7.655,7.655,7.6,7.605
2022-05-25,7.637,7.655,7.614,7.614
2022-05-24,7.66,7.66,7.628,7.632
2022-05-23,7.673,7.678,7.637,7.637
2022-05-20,7.66,7.66,7.61,7.627
2022-05-19,7.627,7.627,7.595,7.623
2022-05-18,7.655,7.655,7.595,7.595
2022-05-17,7.659,7.659,7.591,7.591
2022-05-13,7.614,7.614,7.57,7.57
2022-05-12,7.618,7.618,7.551,7.551
2022-05-11,7.668,7.668,7.609,7.618
2022-05-10,7.664,7.705,7.6,7.6
2022-05-09,7.77,7.77,7.71,7.724
2022-05-06,7.733,7.733,7.682,7.705
2022-05-05,7.677,7.677,7.631,7.654
2022-05-04,7.452,7.6,7.45,7.6
2022-05-02,7.447,7.447,7.415,7.415
2022-04-29,7.417,7.425,7.417,7.421
2022-04-28,7.408,7.439,7.408,7.408
2022-04-27,7.4,7.4,7.373,7.373
2022-04-26,7.407,7.408,7.391,7.391
2022-04-25,7.447,7.447,7.373,7.373
2022-04-22,7.46,7.491,7.458,7.458
2022-04-21,7.46,7.46,7.438,7.459
2022-04-20,7.465,7.468,7.425,7.425
2022-04-19,7.54,7.54,7.46,7.468
2022-04-18,7.539,7.54,7.496,7.496
2022-04-13,7.514,7.549,7.491,7.521
2022-04-12,7.47,7.495,7.47,7.478
2022-04-11,7.513,7.513,7.456,7.46
2022-04-08,7.408,7.42,7.39,7.403
2022-04-07,7.321,7.342,7.3,7.3
2022-04-06,7.364,7.364,7.316,7.316
2022-04-05,7.306,7.306,7.306,7.306
2022-04-04,7.35,7.35,7.317,7.317
2022-03-31,7.244,7.265,7.244,7.265
2022-03-30,7.253,7.253,7.234,7.235
2022-03-29,7.264,7.264,7.264,7.264
2022-03-28,7.299,7.299,7.282,7.29
2022-03-25,7.275,7.282,7.269,7.27
2022-03-24,7.299,7.299,7.274,7.274
2022-03-23,7.299,7.299,7.278,7.282
2022-03-22,7.273,7.338,7.273,7.281
2022-03-21,7.278,7.278,7.245,7.245
2022-03-17,7.261,7.262,7.261,7.262
2022-03-16,7.321,7.321,7.269,7.269
2022-03-15,7.321,7.341,7.274,7.274
2022-03-14,7.3,7.321,7.298,7.298
2022-03-11,7.299,7.299,7.29,7.29
2022-03-10,7.286,7.299,7.271,7.271
2022-03-09,7.364,7.364,7.298,7.298
2022-03-08,7.342,7.342,7.247,7.247
2022-03-07,7.321,7.321,7.286,7.286
2022-03-04,7.235,7.244,7.227,7.24
2022-03-03,7.25,7.252,7.244,7.248
2022-03-02,7.185,7.194,7.177,7.185
2022-02-28,7.123,7.14,7.107,7.14
2022-02-25,7.127,7.127,7.094,7.094
2022-02-24,7.135,7.152,7.12,7.12
2022-02-23,7.15,7.15,7.116,7.116
2022-02-22,7.149,7.15,7.149,7.15
2022-02-21,7.135,7.135,7.099,7.099
2022-02-18,7.12,7.12,7.082,7.082
2022-02-17,7.14,7.14,7.112,7.112
2022-02-16,7.151,7.151,7.098,7.098
2022-02-15,7.119,7.16,7.107,7.107
2022-02-14,7.219,7.219,7.127,7.127
2022-02-11,7.252,7.252,7.164,7.164
2022-02-10,7.278,7.278,7.227,7.227
2022-02-09,7.346,7.346,7.286,7.291
2022-02-08,7.389,7.389,7.333,7.333
2022-02-04,7.44,7.44,7.44,7.44
2022-02-03,7.451,7.458,7.438,7.452
2022-02-02,7.385,7.459,7.385,7.433
2022-02-01,7.33,7.416,7.33,7.372
2022-01-31,7.32,7.32,7.286,7.286
2022-01-28,7.357,7.357,7.32,7.32
2022-01-27,7.303,7.364,7.303,7.333
2022-01-25,7.306,7.306,7.265,7.278
2022-01-24,7.29,7.3,7.274,7.276
2022-01-21,7.291,7.295,7.265,7.265
2022-01-20,7.303,7.303,7.265,7.265
2022-01-19,7.303,7.303,7.278,7.278
2022-01-18,7.299,7.299,7.274,7.274
2022-01-17,7.278,7.278,7.272,7.274
2022-01-14,7.257,7.257,7.24,7.24
2022-01-13,7.282,7.282,7.236,7.236
2022-01-12,7.25,7.257,7.24,7.253
2022-01-11,7.257,7.257,7.236,7.236
2022-01-10,7.248,7.278,7.24,7.244
2022-01-07,7.173,7.236,7.173,7.227
2022-01-06,7.2,7.2,7.161,7.161
2022-01-05,7.152,7.169,7.136,7.136
2022-01-04,7.136,7.152,7.13,7.141
2022-01-03,7.095,7.095,7.083,7.087
2021-12-31,7.105,7.105,7.062,7.062
2021-12-30,7.07,7.091,7.064,7.064
2021-12-29,7.083,7.091,7.06,7.06
2021-12-28,7.07,7.128,7.07,7.07
2021-12-27,7.087,7.087,7.058,7.061
2021-12-24,7.091,7.095,7.061,7.061
2021-12-23,7.099,7.099,7.066,7.066
2021-12-22,7.087,7.111,7.067,7.071
2021-12-21,7.054,7.071,7.054,7.062
2021-12-20,6.99,7.063,6.99,7.02
2021-12-17,6.99,7.006,6.97,6.98
2021-12-16,6.99,6.99,6.966,6.966
2021-12-15,6.982,6.982,6.958,6.962
2021-12-14,6.969,6.969,6.962,6.962
2021-12-13,6.973,6.973,6.964,6.964
2021-12-10,6.97,6.97,6.96,6.96
2021-12-09,6.96,6.97,6.949,6.949
2021-12-08,6.95,6.95,6.946,6.946
2021-12-07,6.978,6.978,6.972,6.972
2021-12-06,6.954,6.974,6.954,6.96
2021-12-03,6.974,6.974,6.938,6.938
2021-12-02,6.946,6.946,6.938,6.938
2021-12-01,6.95,6.97,6.931,6.931
2021-11-30,6.881,6.881,6.881,6.881
2021-11-29,6.918,6.918,6.879,6.879
2021-11-26,6.922,6.922,6.877,6.877
2021-11-25,6.93,6.93,6.912,6.912
2021-11-24,6.939,6.939,6.93,6.933
2021-11-23,6.93,6.93,6.93,6.93
2021-11-22,6.932,6.932,6.932,6.932
2021-11-18,6.89,6.89,6.89,6.89
2021-11-17,6.938,6.938,6.938,6.938
2021-11-16,6.898,6.898,6.898,6.898
2021-11-15,6.971,6.971,6.937,6.937
2021-11-12,6.963,6.963,6.963,6.963
2021-11-11,6.975,6.975,6.926,6.926
2021-11-10,6.988,6.988,6.963,6.963
2021-11-09,6.955,6.955,6.955,6.955
2021-11-08,6.958,6.958,6.958,6.958
2021-11-03,7.009,7.009,7.009,7.009
2021-11-02,7.017,7.017,7.017,7.017
2021-11-01,7.022,7.022,7.022,7.022
2021-10-29,7.012,7.012,7.012,7.012
2021-10-28,7.003,7.003,7.003,7.003
2021-10-27,6.996,6.996,6.996,6.996
2021-10-26,7.038,7.038,7.038,7.038
2021-10-25,7.047,7.047,7.047,7.047
2021-10-22,7.053,7.053,7.053,7.053
2021-10-21,7.118,7.118,7.051,7.051
2021-10-20,7.094,7.094,7.094,7.094
2021-10-18,7.111,7.111,7.111,7.111
2021-10-14,7.055,7.055,7.055,7.055
2021-10-13,7.073,7.073,7.073,7.073
2021-10-12,7.093,7.093,7.093,7.093
2021-10-11,7.085,7.085,7.085,7.085
2021-10-08,7.052,7.052,7.052,7.052
2021-10-07,6.999,6.999,6.984,6.984
2021-10-06,6.999,7.029,6.987,6.987
2021-10-05,6.998,6.998,6.998,6.998
2021-10-04,6.98,6.98,6.98,6.98
2021-10-01,6.929,6.978,6.929,6.929
2021-09-30,6.937,6.971,6.929,6.971
2021-09-29,6.937,6.977,6.937,6.977
2021-09-28,6.921,6.972,6.921,6.972
2021-09-27,6.909,6.959,6.909,6.959
2021-09-24,6.931,6.931,6.931,6.931
2021-09-23,6.896,6.896,6.876,6.891
2021-09-22,6.868,6.89,6.867,6.89
2021-09-21,6.872,6.872,6.864,6.864
2021-09-20,6.904,6.904,6.865,6.865
2021-09-17,6.953,6.953,6.911,6.911
2021-09-16,6.937,6.937,6.919,6.919
2021-09-15,6.945,6.953,6.898,6.898
2021-09-14,6.913,6.913,6.913,6.913
2021-09-13,6.953,6.953,6.953,6.953
2021-09-09,6.976,6.976,6.976,6.976
2021-09-08,7.001,7.001,7.001,7.001
2021-09-07,6.923,6.923,6.923,6.923
2021-09-06,7.003,7.003,6.922,6.922
2021-09-03,7.053,7.053,6.986,6.986
2021-09-02,7.087,7.087,7.026,7.026
2021-09-01,7.125,7.125,7.057,7.057
2021-08-31,7.095,7.095,7.089,7.089
2021-08-30,7.089,7.091,7.089,7.089
2021-08-27,7.073,7.073,7.073,7.073
2021-08-26,7.108,7.108,7.108,7.108
2021-08-25,7.099,7.099,7.099,7.099
2021-08-24,7.106,7.106,7.106,7.106
2021-08-23,7.106,7.106,7.106,7.106
2021-08-20,7.127,7.127,7.127,7.127
2021-08-18,7.14,7.14,7.14,7.14
2021-08-17,7.139,7.139,7.139,7.139
2021-08-13,7.145,7.145,7.145,7.145
2021-08-12,7.144,7.144,7.144,7.144
2021-08-11,7.15,7.15,7.15,7.15
2021-08-10,7.139,7.139,7.139,7.139
2021-08-09,7.133,7.133,7.133,7.133
2021-08-06,7.137,7.137,7.137,7.137
2021-08-05,7.084,7.094,7.084,7.084
2021-08-04,7.116,7.116,7.071,7.071
2021-08-03,7.077,7.077,7.077,7.077
2021-08-02,7.089,7.089,7.089,7.089
2021-07-30,7.098,7.098,7.098,7.098
2021-07-29,7.132,7.132,7.132,7.132
2021-07-28,7.106,7.106,7.106,7.106
2021-07-27,7.106,7.106,7.106,7.106
2021-07-26,7.097,7.097,7.097,7.097
2021-07-23,7.132,7.132,7.132,7.132
2021-07-22,7.124,7.124,7.124,7.124
2021-07-20,7.102,7.102,7.102,7.102
2021-07-19,7.12,7.12,7.12,7.12
2021-07-16,7.145,7.145,7.145,7.145
2021-07-15,7.14,7.14,7.14,7.14
2021-07-14,7.136,7.136,7.136,7.136
2021-07-13,7.126,7.126,7.126,7.126
2021-07-12,7.13,7.13,7.13,7.13
2021-07-09,7.12,7.12,7.12,7.12
2021-07-08,7.093,7.093,7.093,7.093
2021-07-07,7.124,7.124,7.124,7.124
2021-07-06,7.043,7.043,7.043,7.043
2021-07-05,7.103,7.112,7.082,7.082
2021-07-02,7.076,7.076,7.076,7.076
2021-07-01,7.051,7.051,7.051,7.051
2021-06-30,7.131,7.153,7.097,7.097
2021-06-29,7.127,7.127,7.093,7.093
2021-06-28,7.11,7.135,7.109,7.118
2021-06-25,7.084,7.093,7.067,7.093
2021-06-24,7.045,7.073,7.044,7.046
2021-06-23,7.034,7.046,7.033,7.042
2021-06-22,7.013,7.076,7.013,7.028
2021-06-21,7.021,7.021,7.004,7.009
2021-06-18,7.012,7.025,6.992,6.992
2021-06-17,7.013,7.013,6.995,6.996
2021-06-16,6.987,7.012,6.986,6.992
2021-06-15,6.962,6.984,6.962,6.979
2021-06-14,6.946,6.954,6.941,6.942
2021-06-11,6.954,6.954,6.934,6.934
2021-06-10,6.95,6.95,6.932,6.932
2021-06-09,6.944,6.969,6.944,6.969
2021-06-08,6.971,6.971,6.934,6.934
2021-06-07,6.979,6.979,6.96,6.963
2021-06-04,6.971,6.983,6.961,6.972
2021-06-03,6.967,6.991,6.954,6.962
2021-06-02,6.954,6.966,6.946,6.949
2021-06-01,6.991,6.991,6.949,6.954
2021-05-31,6.96,6.96,6.932,6.942
2021-05-28,6.892,6.917,6.88,6.913
2021-05-27,6.868,6.876,6.864,6.868
2021-05-25,6.872,6.872,6.857,6.858
2021-05-24,6.87,6.87,6.856,6.856
2021-05-21,6.868,6.868,6.848,6.852
2021-05-20,6.864,6.864,6.827,6.827
2021-05-19,6.847,6.856,6.847,6.851
2021-05-18,6.852,6.852,6.844,6.844
2021-05-17,6.868,6.868,6.834,6.834
2021-05-14,6.823,6.844,6.823,6.824
2021-05-12,6.814,6.823,6.803,6.803
2021-05-11,6.823,6.823,6.804,6.804
2021-05-10,6.835,6.835,6.799,6.799
2021-05-07,6.815,6.815,6.787,6.795
2021-05-06,6.787,6.799,6.775,6.783
2021-05-05,6.787,6.787,6.779,6.786
2021-05-04,6.783,6.795,6.768,6.787
2021-05-03,6.783,6.799,6.774,6.783
2021-04-30,6.728,6.815,6.728,6.78
2021-04-29,6.787,6.787,6.782,6.782
2021-04-28,6.787,6.787,6.783,6.783
2021-04-27,6.791,6.791,6.775,6.775
2021-04-26,6.791,6.791,6.78,6.787
2021-04-23,6.791,6.807,6.783,6.796
2021-04-22,6.815,6.815,6.771,6.771
2021-04-20,6.783,6.783,6.775,6.775
2021-04-19,6.799,6.815,6.771,6.771
2021-04-16,6.815,6.815,6.772,6.772
2021-04-15,6.811,6.811,6.771,6.778
2021-04-12,6.791,6.791,6.771,6.771
2021-04-09,6.743,6.831,6.696,6.768
2021-04-08,6.751,6.751,6.719,6.719
2021-04-07,6.79,6.79,6.743,6.743
2021-04-06,6.786,6.786,6.762,6.762
2021-04-05,6.798,6.798,6.768,6.768
2021-03-31,6.762,6.77,6.762,6.762
2021-03-30,6.774,6.798,6.762,6.762
2021-03-26,6.759,6.759,6.745,6.759
2021-03-25,6.758,6.782,6.74,6.74
2021-03-24,6.79,6.79,6.754,6.754
2021-03-23,6.804,6.804,6.804,6.804
2021-03-22,6.883,6.883,6.842,6.842
2021-03-19,6.891,6.891,6.862,6.866
2021-03-18,6.911,6.919,6.911,6.911
2021-03-17,6.911,6.911,6.903,6.903
2021-03-16,6.915,6.915,6.852,6.852
2021-03-15,6.944,6.944,6.875,6.875
2021-03-12,6.886,6.886,6.886,6.886
2021-03-10,6.882,6.882,6.878,6.882
2021-03-09,6.878,6.878,6.878,6.878
2021-03-08,6.854,6.854,6.854,6.854
2021-03-05,6.881,6.881,6.83,6.838
2021-03-04,6.862,6.862,6.841,6.841
2021-03-03,6.834,6.834,6.83,6.833
2021-03-02,6.838,6.846,6.82,6.82
2021-03-01,6.846,6.846,6.784,6.784
2021-02-26,6.865,6.865,6.865,6.865
2021-02-25,6.806,6.806,6.806,6.806
2021-02-24,6.806,6.806,6.806,6.806
2021-02-23,6.828,6.828,6.828,6.828
2021-02-22,6.844,6.844,6.844,6.844
2021-02-18,6.791,6.791,6.791,6.791
2021-02-17,6.734,6.734,6.734,6.734
2021-02-16,6.713,6.713,6.713,6.713
2021-02-15,6.708,6.708,6.708,6.708
2021-02-12,6.68,6.68,6.68,6.68
2021-02-11,6.687,6.687,6.687,6.687
2021-02-10,6.704,6.704,6.704,6.704
2021-02-09,6.716,6.716,6.716,6.716
2021-02-08,6.697,6.697,6.697,6.697
2021-02-05,6.694,6.694,6.694,6.694
2021-02-04,6.704,6.704,6.704,6.704
2021-02-03,6.734,6.734,6.734,6.734
2021-02-02,6.798,6.798,6.798,6.798
2021-02-01,6.517,6.517,6.517,6.517
2021-01-29,6.532,6.532,6.532,6.532
2021-01-28,6.555,6.555,6.529,6.53
2021-01-27,6.548,6.548,6.528,6.528
2021-01-25,6.544,6.544,6.536,6.536
2021-01-22,6.541,6.541,6.541,6.541
2021-01-21,6.551,6.551,6.536,6.536
2021-01-20,6.507,6.507,6.507,6.507
2021-01-19,6.536,6.536,6.536,6.536
2021-01-18,6.518,6.518,6.518,6.518
2021-01-15,6.541,6.541,6.534,6.541
2021-01-14,6.534,6.541,6.528,6.528
2021-01-13,6.541,6.541,6.539,6.539
2021-01-12,6.536,6.544,6.531,6.531
2021-01-11,6.552,6.552,6.529,6.529
2021-01-08,6.534,6.534,6.516,6.516
2021-01-07,6.548,6.548,6.504,6.504
2021-01-06,6.546,6.546,6.521,6.521
2021-01-05,6.577,6.577,6.512,6.512
2021-01-04,6.567,6.567,6.548,6.548
2021-01-01,6.546,6.546,6.537,6.537
2020-12-31,6.566,6.566,6.545,6.545
2020-12-30,6.566,6.577,6.552,6.552
2020-12-29,6.577,6.577,6.555,6.557
2020-12-28,6.577,6.577,6.555,6.555
2020-12-24,6.577,6.577,6.566,6.567
2020-12-23,6.586,6.586,6.567,6.567
2020-12-22,6.57,6.6,6.569,6.569
2020-12-21,6.577,6.583,6.577,6.583
2020-12-18,6.585,6.585,6.567,6.57
2020-12-17,6.606,6.606,6.567,6.567
2020-12-16,6.57,6.588,6.57,6.571
2020-12-15,6.605,6.605,6.563,6.563
2020-12-14,6.592,6.592,6.569,6.569
2020-12-11,6.585,6.596,6.577,6.577
2020-12-10,6.577,6.577,6.559,6.559
2020-12-09,6.57,6.585,6.57,6.571
2020-12-08,6.57,6.599,6.567,6.567
2020-12-07,6.607,6.607,6.567,6.567
2020-12-04,6.607,6.607,6.567,6.567
2020-12-03,6.6,6.614,6.596,6.602
2020-12-02,6.586,6.586,6.586,6.586
2020-12-01,6.643,6.643,6.599,6.599
2020-11-27,6.622,6.622,6.589,6.589
2020-11-26,6.614,6.614,6.611,6.611
2020-11-25,6.625,6.644,6.614,6.614
2020-11-24,6.629,6.629,6.614,6.614
2020-11-23,6.646,6.647,6.644,6.647
2020-11-20,6.644,6.644,6.622,6.622
2020-11-19,6.666,6.666,6.636,6.636
2020-11-18,6.688,6.688,6.644,6.644
2020-11-17,6.688,6.688,6.65,6.661
2020-11-13,6.681,6.681,6.67,6.673
2020-11-12,6.688,6.688,6.681,6.681
2020-11-11,6.688,6.696,6.677,6.677
2020-11-10,6.696,6.696,6.685,6.685
2020-11-09,6.67,6.67,6.666,6.668
2020-11-06,6.688,6.688,6.666,6.666
2020-11-05,6.696,6.696,6.696,6.696
2020-11-04,6.718,6.718,6.696,6.696
2020-11-03,6.703,6.703,6.693,6.693
2020-11-02,6.696,6.696,6.646,6.646
2020-10-29,6.696,6.696,6.636,6.636
2020-10-28,6.681,6.689,6.652,6.652
2020-10-27,6.667,6.689,6.638,6.638
2020-10-26,6.7,6.7,6.626,6.634
2020-10-23,6.775,6.775,6.726,6.726
2020-10-22,6.775,6.775,6.765,6.77
2020-10-21,6.782,6.782,6.767,6.767
2020-10-20,6.775,6.786,6.767,6.771
2020-10-19,6.779,6.794,6.76,6.767
2020-10-16,6.824,6.824,6.745,6.764
2020-10-15,6.783,6.783,6.753,6.753
2020-10-14,6.764,6.764,6.738,6.738
2020-10-13,6.749,6.764,6.741,6.745
2020-10-12,6.749,6.749,6.697,6.697
2020-10-09,6.734,6.764,6.734,6.734
2020-10-08,6.84,6.84,6.773,6.773
2020-10-07,6.817,6.817,6.775,6.775
2020-10-06,6.781,6.781,6.781,6.781
2020-10-05,6.806,6.806,6.767,6.767
2020-10-01,6.821,6.821,6.779,6.779
2020-09-30,6.802,6.802,6.749,6.749
2020-09-29,6.779,6.817,6.776,6.779
2020-09-28,6.81,6.81,6.756,6.756
2020-09-25,6.753,6.753,6.749,6.749
2020-09-24,6.746,6.746,6.701,6.701
2020-09-23,6.72,6.72,6.701,6.703
2020-09-22,6.727,6.746,6.706,6.706
2020-09-21,6.727,6.742,6.706,6.708
2020-09-18,6.708,6.727,6.706,6.708
2020-09-17,6.735,6.735,6.697,6.697
2020-09-16,6.727,6.727,6.675,6.678
2020-09-15,6.708,6.708,6.679,6.679
2020-09-14,6.742,6.742,6.69,6.69
2020-09-11,6.727,6.727,6.682,6.69
2020-09-10,6.697,6.697,6.697,6.697
2020-09-09,6.697,6.697,6.664,6.664
2020-09-08,6.657,6.69,6.657,6.66
2020-09-07,6.627,6.646,6.616,6.616
2020-09-04,6.587,6.646,6.58,6.605
2020-09-03,6.567,6.567,6.544,6.544
2020-09-02,6.58,6.58,6.539,6.539
2020-09-01,6.627,6.627,6.558,6.558
2020-08-31,6.802,6.802,6.75,6.75
2020-08-28,6.776,6.802,6.75,6.75
2020-08-27,6.784,6.784,6.744,6.75
2020-08-26,6.746,6.753,6.733,6.733
2020-08-25,6.72,6.768,6.717,6.727
2020-08-24,6.765,6.765,6.735,6.735
2020-08-21,6.727,6.727,6.708,6.72
2020-08-20,6.576,6.576,6.572,6.572
2020-08-19,6.545,6.545,6.545,6.545
2020-08-18,6.59,6.59,6.547,6.547
2020-08-17,6.553,6.553,6.553,6.553
2020-08-14,6.544,6.562,6.508,6.508
2020-08-13,6.501,6.501,6.488,6.488
2020-08-12,6.53,6.53,6.483,6.483
2020-08-11,6.519,6.519,6.487,6.487
2020-08-10,6.505,6.517,6.488,6.488
2020-08-07,6.49,6.508,6.49,6.498
2020-08-06,6.438,6.45,6.438,6.45
2020-08-05,6.416,6.416,6.403,6.403
2020-08-04,6.393,6.393,6.393,6.393
2020-08-03,6.417,6.417,6.417,6.417
2020-07-31,6.415,6.438,6.41,6.41
2020-07-30,6.417,6.42,6.413,6.413
2020-07-29,6.424,6.424,6.399,6.399
2020-07-28,6.424,6.424,6.412,6.412
2020-07-27,6.413,6.413,6.396,6.396
2020-07-24,6.422,6.422,6.397,6.397
2020-07-23,6.417,6.417,6.408,6.408
2020-07-22,6.417,6.417,6.403,6.416
2020-07-21,6.438,6.438,6.403,6.403
2020-07-20,6.473,6.473,6.413,6.413
2020-07-17,6.416,6.416,6.416,6.416
2020-07-16,6.446,6.446,6.417,6.417
2020-07-15,6.435,6.435,6.408,6.408
2020-07-14,6.466,6.466,6.428,6.428
2020-07-13,6.446,6.446,6.415,6.415
2020-07-10,6.495,6.495,6.431,6.431
2020-07-09,6.473,6.473,6.456,6.456
2020-07-08,6.491,6.491,6.468,6.476
2020-07-07,6.502,6.502,6.477,6.477
2020-07-06,6.509,6.509,6.501,6.505
2020-07-03,6.538,6.538,6.503,6.503
2020-07-02,6.516,6.527,6.506,6.506
